L1,L2,L3,RAM
48,51,69,291
45,51,75,1224
51,51,72,297
45,48,72,309
48,45,78,363
45,45,63,294
51,45,69,1212
45,45,69,300
48,48,72,1203
45,45,72,294
51,45,69,1212
45,45,69,297
48,45,72,1218
51,51,72,294
45,45,69,1209
45,45,72,294
48,48,72,1218
51,45,72,294
45,54,69,1218
45,45,72,294
54,45,72,1227
51,51,72,309
45,45,72,357
45,45,72,294
54,51,69,1212
45,45,72,294
45,45,72,1215
45,45,72,294
51,48,69,1221
45,51,72,294
45,45,69,1212
45,45,69,300
51,45,63,1203
45,48,72,294
48,51,78,1212
51,45,69,297
45,51,72,1218
45,45,72,294
48,51,72,1212
51,45,72,297
45,48,63,303
45,51,72,309
54,45,72,303
51,54,72,648
45,45,72,291
45,51,63,1218
54,48,63,294
45,51,72,1215
45,48,84,297
45,54,72,1215
54,48,69,291
45,45,69,1224
45,51,72,294
54,51,72,1215
51,45,72,294
45,51,72,1212
45,45,72,294
54,45,69,468
45,51,72,297
45,45,72,1218
45,45,72,294
54,51,69,1209
45,45,72,294
45,48,78,1200
51,45,69,294
54,45,72,1218
45,45,72,294
45,45,72,1227
51,51,69,291
48,48,69,1218
45,45,72,294
45,48,69,1215
54,45,72,297
45,54,72,1215
45,48,72,294
54,51,69,300
51,48,69,300
45,45,84,300
45,45,81,663
54,45,72,291
45,51,69,1197
45,54,72,291
45,45,69,1221
54,54,72,294
45,48,72,1212
45,51,72,297
51,45,69,1218
54,45,72,294
45,51,72,1209
45,48,72,294
51,51,72,1218
48,48,78,294
45,45,72,1221
45,54,69,297
54,45,69,300
45,45,72,309
45,48,72,303
54,45,69,711
51,45,69,297
45,51,72,1215
48,45,72,291
51,54,69,1224
45,48,72,294
48,48,72,1197
45,48,72,294
51,48,72,1221
45,45,78,294
48,48,69,1212
45,45,69,291
51,45,72,1221
45,45,72,294
48,45,72,1194
51,48,69,300
45,51,72,612
45,48,72,294
48,51,69,1218
51,45,72,294
45,54,72,1227
48,45,69,291
45,45,69,645
51,45,72,300
45,51,75,312
48,48,72,300
51,51,69,306
45,51,72,300
45,48,69,300
48,54,69,300
51,48,63,303
45,45,72,303
45,45,69,252
54,45,72,729
51,51,69,300
45,45,72,294
48,51,72,300
51,48,69,297
45,51,75,300
45,45,75,309
48,45,72,297
51,48,72,300
45,51,69,294
45,54,69,300
54,51,72,300
51,45,72,306
45,45,69,306
45,45,72,291
54,45,69,1014
45,45,69,291
45,51,69,1224
45,45,72,300
54,45,69,306
45,45,75,300
45,54,72,987
54,45,72,291
51,45,63,1230
45,45,72,294
45,51,72,1239
54,48,69,294
45,45,72,1245
45,45,69,300
48,54,72,1236
51,54,72,291
45,45,72,1218
45,45,72,294
54,45,72,1224
51,45,78,297
45,45,72,1215
45,45,69,309
54,45,69,300
45,45,69,297
45,51,63,879
45,51,72,294
54,48,72,1212
45,51,69,291
45,48,69,1221
51,51,72,294
54,45,69,1194
45,57,72,297
45,45,69,1218
54,45,72,294
45,54,78,1209
45,51,72,294
48,48,72,1218
51,45,69,294
45,54,69,1209
45,51,69,306
54,54,69,612
51,45,69,294
45,54,69,1224
45,54,72,297
54,45,69,1215
45,45,72,291
45,54,69,1212
45,54,72,294
54,45,69,1215
45,45,84,294
45,45,69,1221
51,45,72,294
54,45,72,1212
45,45,72,291
45,51,72,1203
51,45,72,294
48,45,69,1212
45,45,72,300
45,51,72,303
51,54,69,723
48,45,72,294
45,45,69,1245
51,48,72,294
45,45,78,1236
48,51,72,294
45,54,72,1236
51,45,69,297
45,45,72,1251
48,51,69,294
45,51,69,1224
51,45,69,300
45,45,72,1212
48,45,69,294
51,45,72,1212
45,45,72,291
45,51,69,303
48,45,72,300
51,54,72,912
45,45,75,294
45,45,72,1209
54,51,69,294
51,48,69,1218
45,54,69,294
45,45,69,1218
51,45,72,294
48,51,69,1227
45,54,72,300
45,48,72,1200
51,51,72,294
45,51,72,1224
45,48,69,297
54,45,69,1215
51,45,78,294
45,45,72,303
45,51,72,492
54,48,69,294
45,51,72,1233
45,45,69,294
48,48,72,1239
51,45,69,291
45,48,69,1230
45,48,72,294
54,48,69,1227
51,51,69,300
45,45,72,405
45,45,72,309
54,48,69,306
45,45,81,300
45,45,69,309
45,48,72,300
54,48,72,303
45,51,72,291
45,48,72,471
51,54,69,294
54,48,72,306
45,48,72,294
45,45,69,297
51,45,69,309
48,48,72,306
45,48,69,303
45,48,69,306
51,51,69,300
48,51,75,309
45,45,72,309
51,45,69,309
45,54,69,300
48,45,72,303
45,45,72,390
51,51,63,300
45,45,69,297
48,51,72,303
45,45,72,300
51,51,69,303
45,45,75,297
48,45,72,306
51,45,72,303
45,45,78,303
45,45,72,300
48,48,72,300
51,45,63,297
45,45,69,297
45,45,69,360
54,45,69,306
51,51,72,375
45,45,72,303
45,45,69,288
54,45,69,306
45,45,72,975
45,51,72,300
45,48,69,306
54,45,72,300
45,51,78,933
45,51,72,294
51,45,72,1236
54,45,69,294
45,45,69,1248
45,45,69,294
51,51,72,1233
48,45,72,294
45,45,69,1194
45,51,72,294
51,45,69,1212
48,54,69,297
45,45,69,1218
51,45,72,294
45,51,69,294
48,45,75,309
45,45,72,306
51,45,72,306
45,45,69,696
48,45,72,297
45,45,72,1251
51,48,72,294
45,48,72,1236
48,45,69,294
51,45,72,1212
45,45,72,294
45,48,72,1224
48,54,69,291
51,48,72,1221
45,45,72,294
45,48,69,1212
54,51,81,303
51,45,63,300
45,45,72,360
45,48,72,294
54,45,72,1218
45,51,72,294
45,45,69,1227
48,45,72,291
45,45,69,1179
51,45,69,294
54,51,72,1224
45,51,69,297
45,48,72,1215
51,54,75,291
48,45,63,1224
45,51,69,294
45,54,69,1176
51,45,69,294
48,48,72,1224
45,45,72,339
51,45,72,294
45,51,72,1212
48,48,69,297
45,51,69,1218
51,48,69,294
45,45,72,303
45,51,69,297
54,45,72,987
51,51,75,294
45,45,72,1218
45,45,69,294
54,51,72,1227
45,45,69,291
45,45,69,1179
45,45,72,294
54,51,69,1224
45,54,69,291
45,45,72,297
51,45,63,1149
54,45,72,291
45,51,72,1197
45,45,69,294
51,51,75,1248
45,45,72,294
45,45,69,1233
45,54,72,294
51,45,69,1239
45,51,69,291
48,45,72,1182
45,45,72,294
51,54,72,1218
45,51,69,297
48,45,72,1218
51,45,72,294
45,45,72,297
45,48,72,300
45,45,63,306
54,51,78,300
45,45,72,498
45,45,72,291
51,45,69,1224
54,45,69,294
45,45,72,1215
45,45,69,297
51,45,72,1167
48,45,72,294
45,45,69,1212
45,45,75,294
54,51,72,1221
45,45,72,294
45,51,72,1212
54,45,69,294
51,48,78,423
45,48,72,294
45,45,69,1227
54,48,72,294
45,45,72,1251
45,45,69,294
45,45,72,1236
54,45,69,294
45,51,69,1212
45,48,72,294
54,45,72,1236
51,51,72,294
45,45,69,1233
45,45,72,294
54,51,75,1212
45,48,69,294
45,51,72,1182
45,45,72,294
51,51,72,294
48,45,69,1137
45,54,72,294
45,51,69,1239
51,45,72,294
48,51,72,1245
45,51,69,291
51,48,72,1200
45,45,63,294
48,51,72,1245
45,45,63,294
51,51,84,1251
45,45,69,294
48,45,69,1215
45,51,72,291
51,48,69,1185
45,45,72,294
48,45,75,1215
51,45,69,303
45,45,72,1002
45,45,72,294
48,45,72,1215
51,51,72,294
45,45,69,1185
48,51,72,294
45,45,87,1212
51,45,72,291
45,45,72,1221
48,45,69,294
51,45,69,1212
45,48,72,297
45,45,72,1182
48,45,72,294
51,51,69,1209
45,45,72,294
45,45,69,1218
54,45,72,1056
51,48,72,291
45,45,69,1200
48,45,69,294
51,45,84,1245
45,45,72,294
48,45,69,1251
45,45,72,294
51,48,69,1236
45,45,72,294
48,45,69,1212
45,51,72,294
51,45,69,1224
48,48,72,297
45,45,72,1221
51,54,72,294
54,48,72,1212
45,45,69,300
45,51,72,300
51,45,78,912
48,45,72,294
45,51,63,1209
45,48,69,294
51,51,72,1218
48,48,72,297
45,45,69,1218
51,45,72,294
45,45,72,1179
48,45,72,294
45,54,72,1218
51,45,69,294
45,54,69,1224
48,45,69,294
45,51,75,1215
51,45,72,291
48,45,69,306
45,54,72,312
51,45,72,294
45,54,72,1155
48,45,72,294
45,48,69,1212
51,45,72,294
48,51,69,1182
45,48,72,294
45,45,72,1209
51,45,72,294
48,54,72,1218
45,45,69,297
51,51,78,1218
54,54,69,294
48,45,72,1179
45,45,69,294
51,51,69,1218
45,45,69,291
48,45,69,309
45,54,72,300
51,45,69,339
48,45,63,294
45,54,69,1176
51,45,69,297
54,51,69,1221
45,45,72,294
45,51,72,1212
51,48,75,294
48,51,72,1221
45,45,72,294
45,45,69,1173
51,51,63,294
48,51,72,1218
45,45,72,294
51,54,72,1212
45,54,72,309
48,48,72,306
45,45,69,573
51,45,69,294
45,45,72,1188
48,45,72,294
45,54,75,1215
51,45,69,291
45,51,72,1224
48,45,69,294
51,45,72,1215
45,45,72,297
45,45,72,1185
48,45,72,294
51,51,72,1212
45,45,72,294
45,51,69,1221
54,45,69,294
51,45,69,300
45,48,72,309
45,51,72,303
54,45,78,315
45,45,69,294
45,45,72,1218
45,45,69,297
54,45,72,1218
45,51,72,294
45,45,69,294
51,51,69,300
54,45,72,300
45,45,72,300
45,45,72,720
51,51,69,294
48,45,69,1215
45,45,69,291
45,48,69,1215
54,45,75,303
45,48,69,300
45,51,72,294
51,48,72,1146
54,48,72,294
45,45,69,1212
45,45,72,294
51,45,69,1203
48,48,72,294
45,51,72,1209
45,45,69,294
51,54,69,1218
48,45,69,297
45,45,69,1218
51,51,78,294
45,45,72,294
48,51,69,300
45,48,72,300
51,51,72,294
45,54,69,1140
48,51,69,291
45,48,72,1224
51,54,72,294
48,45,69,294
45,51,72,300
51,48,69,306
45,51,69,300
48,45,69,708
45,54,69,294
51,48,84,1221
45,45,72,294
48,54,69,1194
45,45,69,294
51,54,72,1218
45,45,69,294
48,48,72,1212
51,51,69,258
45,45,72,297
45,54,72,300
48,45,69,291
51,45,69,1017
45,45,72,291
45,45,72,1233
54,51,72,294
51,51,75,1248
45,45,72,294
45,54,72,1233
54,54,72,297
45,45,72,1218
45,51,72,294
45,45,72,1209
54,51,69,294
45,45,69,1218
45,51,69,297
51,51,72,309
51,45,72,309
45,51,72,435
45,54,72,294
54,45,78,1224
45,45,72,294
45,45,69,1215
45,48,72,291
54,45,69,1224
45,54,72,303
45,45,69,1197
51,48,72,297
54,45,69,1221
45,48,69,294
45,51,69,1212
51,45,69,294
48,45,72,1221
45,45,72,294
45,51,72,306
54,45,84,303
45,45,69,309
45,45,72,792
54,45,72,294
51,48,72,1218
45,45,72,297
45,45,69,1209
54,54,72,294
45,48,72,1215
45,51,72,294
45,48,69,1218
54,48,72,294
45,45,75,1224
45,48,72,294
51,45,72,1200
54,45,69,294
45,45,72,1224
45,45,72,291
51,48,72,300
48,54,72,303
45,45,72,303
45,51,72,717
51,45,72,294
48,48,72,1230
45,45,72,291
51,51,72,1230
45,51,72,294
48,45,69,1239
45,45,63,294
51,51,84,1230
45,48,72,294
48,45,69,1215
45,54,69,294
51,45,72,1218
48,51,69,294
45,45,72,309
51,48,69,309
45,51,72,303
48,45,69,552
45,45,72,294
51,51,72,1215
45,45,72,297
48,45,63,1221
45,51,69,294
51,45,78,1212
45,51,72,294
48,45,69,1182
51,48,69,294
45,45,69,1212
45,54,72,294
48,45,69,1218
51,45,69,294
45,45,72,1212
45,45,72,687
54,45,69,294
51,45,72,1179
45,45,72,294
45,54,72,1224
54,48,78,294
45,51,69,1215
45,54,72,291
45,48,72,1224
54,51,72,294
45,51,69,999
45,45,72,972
51,48,72,294
54,48,72,1212
45,48,72,294
45,45,69,1221
51,51,69,294
48,45,72,1176
45,45,72,294
45,51,72,309
51,45,84,303
48,51,72,309
45,45,72,510
51,51,72,297
45,45,69,1218
48,45,72,291
45,51,72,1188
51,45,69,294
45,51,69,1218
48,54,69,294
45,51,69,1224
51,45,69,294
45,45,72,1215
48,45,72,291
51,51,72,1188
45,45,75,294
45,45,72,570
48,45,69,300
51,45,72,1203
45,45,69,294
45,54,69,1212
54,45,72,294
51,54,72,1182
45,45,63,294
48,51,72,1209
51,45,69,294
45,48,72,1218
45,48,72,297
48,45,69,1218
51,51,78,291
45,45,72,1188
45,45,72,294
54,45,69,1218
51,45,72,291
45,45,72,300
45,45,72,306
54,51,72,300
45,45,75,684
45,48,72,294
45,45,72,1215
54,51,69,297
45,45,69,1221
45,51,69,294
51,51,69,1212
54,48,78,294
45,45,72,1182
45,45,72,294
51,45,72,1212
48,45,72,294
45,45,72,1218
45,48,72,294
51,51,69,1209
45,51,69,306
45,45,69,432
51,45,72,294
54,45,72,1218
45,45,72,294
45,45,69,1224
51,45,69,294
48,51,75,1215
45,45,72,291
45,45,69,1185
51,48,72,294
48,51,72,1215
45,45,72,297
51,48,69,1221
45,45,63,294
48,45,72,1212
45,45,69,294
51,45,69,1212
48,45,69,300
45,45,69,300
45,54,72,285
51,48,75,294
48,54,69,1209
45,45,72,294
51,45,69,1218
45,54,69,291
45,45,72,1209
45,54,69,294
51,51,72,1215
48,45,72,294
45,45,69,1218
45,45,72,294
51,48,72,1224
48,45,72,297
45,51,72,1200
51,51,72,291
45,45,75,300
48,45,69,309
45,45,72,303
51,45,69,294
48,45,72,1071
45,54,72,294
45,45,69,1212
51,54,72,294
45,45,72,1218
45,45,69,294
54,45,69,1209
51,45,72,294
45,54,69,1218
45,45,72,291
54,45,69,1209
45,48,75,294
45,51,69,1215
48,45,72,297
51,51,63,300
45,45,69,300
45,51,69,306
54,51,72,546
51,45,69,291
45,45,72,1224
45,48,72,294
51,51,69,1215
45,45,69,297
45,48,69,1221
48,45,72,294
51,45,75,1176
45,51,69,294
45,45,69,1221
54,48,69,294
51,51,63,1212
45,45,72,294
45,51,72,1218
54,48,72,300
45,51,69,426
45,45,72,294
45,45,72,1215
54,54,72,294
45,45,72,1218
45,51,69,294
51,45,69,1224
51,45,78,294
45,45,69,1164
45,45,72,291
54,51,69,1224
45,45,72,294
45,48,69,1215
45,45,72,297
54,45,69,1221
45,45,72,294
51,45,69,1176
45,51,69,294
45,45,72,306
54,45,72,300
45,45,72,306
45,51,72,687
45,45,78,294
54,51,72,1209
45,45,72,294
45,45,72,1179
51,45,72,297
54,45,72,1218
45,45,69,294
45,45,72,1215
51,48,72,294
48,54,72,1218
48,48,72,294
45,51,72,1188
51,45,72,294
45,54,69,300
48,48,78,306
51,51,69,336
45,54,72,294
45,45,69,1212
48,45,69,294
51,45,72,1182
45,45,69,294
45,51,69,1212
54,45,69,294
51,45,72,1218
45,51,72,294
45,45,69,1209
51,45,63,294
45,54,72,1179
45,51,72,297
48,45,75,1218
51,51,69,294
45,45,69,324
45,45,69,294
54,45,72,1236
51,45,72,294
45,51,72,1200
48,45,69,294
51,51,69,1251
45,45,72,294
45,45,63,1236
48,54,63,294
51,45,72,1248
45,54,72,294
45,45,75,1197
54,45,69,294
51,45,72,1221
45,45,72,294
48,45,72,1212
51,45,72,294
45,51,72,309
48,45,69,303
45,45,72,309
51,45,72,294
45,45,72,294
48,45,69,1218
45,54,72,294
51,45,69,1224
45,51,72,294
45,48,75,1179
51,54,72,291
45,45,69,1224
48,51,72,294
45,45,69,1215
51,51,72,297
48,45,69,1221
45,51,72,294
45,51,69,1176
51,48,72,291
48,54,63,309
45,54,69,303
51,45,69,309
45,45,72,651
48,51,69,294
45,51,75,1209
51,51,69,294
45,45,72,1191
45,45,69,297
54,54,69,1218
51,45,72,294
45,45,72,1215
48,51,72,294
51,48,63,1218
45,51,63,294
45,45,72,1176
48,51,72,294
51,45,69,309
45,48,69,303
45,48,87,294
54,54,75,849
51,45,69,297
45,54,69,1176
48,48,63,294
51,45,72,1212
45,45,72,294
48,45,69,1221
45,48,72,294
51,48,72,1212
45,54,72,294
48,45,72,1182
45,45,69,294
51,45,69,1209
45,51,72,294
48,51,78,1218
51,45,72,300
45,48,72,525
45,45,69,294
48,48,72,1179
51,48,69,294
45,45,72,1215
45,51,69,291
54,45,72,1224
51,48,72,294
45,48,72,1215
45,51,72,297
54,45,72,1185
45,45,72,294
45,45,69,1212
45,45,69,294
54,48,72,1221
45,51,69,294
45,45,69,1212
51,48,72,294
54,51,69,867
45,48,69,294
45,51,72,1218
51,54,72,297
48,45,69,1218
45,45,72,294
45,54,72,1215
51,45,69,294
48,45,69,1200
45,45,84,294
51,51,69,1224
45,45,72,294
48,48,72,1215
45,45,69,291
51,54,69,1224
48,45,72,294
45,51,72,1197
45,45,72,300
51,45,69,456
48,45,69,294
45,54,72,1218
51,45,72,294
45,45,63,1209
48,51,69,294
45,45,81,1200
51,51,72,297
45,45,72,1218
48,54,72,294
45,45,72,1215
51,45,69,294
48,51,63,1200
45,45,72,294
51,51,72,294
45,48,69,303
48,51,72,306
45,54,72,300
51,45,69,405
45,51,69,294
48,48,78,1215
45,45,69,294
51,54,72,1212
45,45,63,294
48,45,69,1212
51,45,69,291
45,45,63,1221
45,45,69,294
48,51,72,1212
51,45,72,297
45,45,72,1203
45,45,69,294
54,45,72,1209
51,45,63,294
45,45,72,1218
45,45,75,435
54,54,72,294
45,48,69,1224
45,45,72,297
45,48,72,1200
54,45,72,291
45,51,72,1224
45,48,69,294
51,51,72,1215
45,45,75,294
48,51,69,1221
45,45,72,291
51,45,69,1197
48,51,72,291
45,51,72,1221
45,51,75,294
51,45,69,1212
48,45,69,297
45,45,72,300
51,51,69,300
45,51,72,948
48,45,69,294
45,54,72,1218
51,45,72,294
45,45,72,1227
48,45,72,291
45,45,72,1218
51,51,69,294
45,54,69,1215
48,54,84,297
51,48,72,1215
45,54,72,291
45,45,72,1224
48,45,72,294
51,45,69,1215
45,45,69,294
45,45,72,948
54,51,72,291
51,51,72,1221
45,51,72,294
45,45,72,1212
54,54,69,297
45,48,72,1218
45,45,69,294
45,51,75,1209
54,45,69,294
45,51,72,1218
45,45,72,294
51,54,69,1218
54,48,72,294
45,48,72,1227
45,51,69,300
51,51,69,1200
48,48,72,294
45,51,69,303
45,51,69,711
51,45,72,294
48,51,63,1218
45,48,78,294
51,54,72,1215
45,45,69,294
48,54,72,1215
45,48,69,291
51,51,69,1224
45,45,63,294
48,45,72,1215
45,45,69,297
51,48,72,1176
45,45,69,294
45,48,72,1212
54,45,72,294
45,54,72,1221
45,45,72,297
48,48,78,306
51,51,72,300
45,45,72,306
45,54,72,693
54,45,72,294
51,45,72,1215
45,45,72,294
45,45,69,1221
54,51,69,294
45,45,72,1212
45,54,72,300
48,45,63,1203
51,54,72,294
45,48,69,1212
45,48,72,297
54,45,84,1218
51,54,69,303
45,45,72,300
45,51,69,300
54,45,72,294
45,48,69,891
45,48,69,294
45,45,72,1224
54,45,72,297
45,51,69,1215
45,45,72,291
54,45,69,1212
51,48,69,294
45,45,69,1215
45,54,75,294
54,45,72,1221
45,45,72,294
45,45,63,1212
45,51,69,294
54,45,72,1011
45,51,72,297
45,45,69,1218
54,54,72,294
51,48,72,1209
45,51,72,294
48,45,72,1218
51,51,72,294
45,48,72,1209
45,51,72,294
48,45,75,1227
51,45,72,291
45,48,69,1218
45,51,72,294
54,48,69,1224
51,45,72,297
45,51,69,1200
45,45,72,294
54,51,72,309
45,45,72,300
45,51,69,294
45,45,72,858
54,45,72,294
45,48,72,1212
45,51,72,795
54,48,75,294
51,51,63,1212
45,45,72,297
45,51,72,1218
54,48,72,294
45,51,72,1209
45,45,69,294
45,45,69,1200
54,45,69,294
45,45,72,1221
45,48,72,294
51,54,69,306
54,48,63,300
45,48,72,291
45,45,78,984
51,45,72,297
48,45,72,1200
45,45,72,291
45,45,69,1224
51,45,72,294
48,51,72,1215
45,51,72,294
51,45,72,1221
45,54,72,786
48,45,63,291
45,54,72,1221
51,45,72,294
45,51,72,1212
48,45,72,291
45,45,78,498
51,45,72,294
48,54,69,1209
45,48,69,294
51,45,69,1227
45,51,69,291
48,45,69,1218
45,51,69,294
51,45,72,1224
45,45,72,297
48,48,72,1200
45,45,69,291
51,51,72,1224
48,51,81,294
45,45,75,1215
51,45,69,294
45,51,72,1221
48,45,72,294
45,45,72,300
51,45,72,306
45,51,72,300
48,45,69,642
45,45,69,297
51,54,72,1218
45,45,69,294
48,51,72,1209
51,45,72,294
45,45,72,1218
45,51,69,294
45,48,78,1218
51,51,69,294
48,48,75,1227
45,45,69,291
45,48,72,1218
51,51,69,294
48,45,72,1215
45,45,69,444
51,51,69,300
54,48,69,1212
45,54,72,294
45,45,72,1212
51,51,63,291
48,45,72,1203
45,45,69,294
45,45,78,1212
51,51,69,297
48,45,69,1218
45,54,72,294
51,45,63,1209
45,45,72,294
48,54,69,1200
45,48,72,294
51,45,63,1218
45,54,69,294
48,45,63,300
45,45,72,306
51,45,72,300
45,51,69,534
48,54,75,297
51,45,72,1200
45,45,69,291
45,54,75,1224
45,48,63,294
51,45,69,1215
45,45,72,294
48,45,69,1221
45,48,72,291
51,45,69,1197
45,54,72,291
48,51,69,1221
51,45,72,294
45,45,69,1212
48,45,69,297
45,48,78,462
51,51,72,300
45,51,69,1209
48,45,69,294
45,54,72,1227
51,45,69,291
45,54,72,1218
48,45,72,294
51,51,72,1224
45,45,69,297
45,45,72,1200
48,54,72,291
51,45,72,1224
45,54,72,294
45,45,69,1215
54,51,72,294
51,45,69,1224
45,51,69,297
45,45,69,300
54,54,72,306
45,45,72,300
45,45,69,606
45,54,75,297
54,45,72,1218
45,51,63,294
45,54,69,1194
51,51,72,294
54,45,72,1218
45,45,72,294
45,45,75,1218
51,51,69,294
48,54,72,1227
45,45,69,291
45,54,69,1209
51,45,72,294
48,51,72,1224
45,48,69,300
51,48,72,294
45,54,72,1110
48,45,72,294
45,54,72,1212
51,48,72,300
45,48,72,1203
48,45,69,294
45,45,75,1212
51,48,69,297
45,48,72,1218
48,45,69,294
51,45,72,1209
45,51,69,294
45,48,69,1218
48,54,69,294
51,48,72,1218
45,45,69,294
45,51,72,306
54,45,72,300
51,48,72,339
45,54,72,297
45,45,72,1200
54,51,75,291
45,45,69,1224
45,45,69,294
45,45,72,1215
54,45,69,294
45,45,69,1221
45,54,72,297
51,45,72,1149
54,51,69,294
45,45,69,1248
45,45,72,294
51,45,72,1233
48,51,72,294
45,45,72,576
45,48,75,294
51,48,69,1209
48,48,72,300
45,51,69,1254
51,45,69,291
45,51,72,1218
48,45,72,294
45,51,72,1224
51,51,72,297
45,45,72,1179
48,45,69,291
45,48,72,1224
51,51,72,294
45,45,72,1215
48,48,69,294
51,48,78,1221
45,48,69,294
45,51,72,303
45,48,72,306
54,51,72,300
45,45,72,642
45,54,72,297
51,45,69,1218
54,45,69,294
51,45,69,1173
48,48,75,294
45,45,72,1218
45,45,69,294
51,48,72,1218
48,45,72,294
45,45,75,1227
51,51,72,291
45,45,69,1179
48,51,72,294
45,45,72,1227
51,54,72,300
45,51,69,534
48,45,72,294
45,45,69,1221
51,45,72,294
45,45,72,1176
48,45,72,291
51,51,72,1221
45,45,72,294
45,45,78,1212
48,51,72,297
51,45,72,1218
45,54,72,294
45,48,63,1173
45,45,72,294
51,51,72,1218
45,45,72,294
48,54,69,1221
51,51,72,297
45,45,72,306
45,45,72,300
48,48,72,306
51,54,72,618
45,45,69,297
45,45,78,1215
45,51,69,291
51,45,69,1224
48,54,72,294
45,48,72,1215
51,45,69,294
54,54,69,249
45,45,69,300
45,45,72,954
51,54,72,300
48,45,69,309
45,51,72,759
45,45,72,762
51,45,69,294
48,45,69,1182
45,45,75,294
51,45,72,1227
54,45,72,291
45,54,72,1218
45,45,72,294
51,48,72,1224
45,48,72,297
45,45,69,1200
48,45,72,291
51,48,69,1224
45,48,69,294
45,51,72,1215
54,45,69,294
51,54,72,1221
45,54,75,300
45,45,69,303
51,45,72,309
48,45,72,504
45,54,72,297
45,45,72,1218
51,51,72,294
48,45,72,1209
45,48,69,294
51,45,72,1218
54,45,69,294
45,48,72,1218
45,48,69,294
51,51,72,1227
45,45,69,291
45,45,78,1218
45,45,72,294
51,54,69,1215
48,48,72,291
45,48,69,303
51,48,72,306
45,45,72,291
48,54,72,861
45,45,72,294
51,45,72,1212
45,51,63,294
45,45,72,1212
54,45,72,291
51,48,63,1221
45,51,78,294
48,51,72,1212
51,48,69,297
54,45,72,1203
45,51,72,294
45,45,72,1209
54,45,69,297
45,51,72,1218
45,48,72,300
45,48,69,525
54,54,63,294
45,48,69,1215
45,45,69,297
51,54,72,1215
54,45,69,291
45,45,81,1224
45,48,72,294
51,48,69,1215
48,45,72,294
45,54,72,1212
45,48,69,294
51,45,69,1212
48,54,72,291
45,45,72,1221
51,51,72,294
45,45,72,1212
48,45,72,306
45,45,72,300
51,51,72,300
45,45,72,471
48,45,75,294
45,45,69,1245
51,45,72,300
45,45,69,1254
48,45,69,294
51,45,72,1227
45,51,69,291
45,45,72,1251
48,54,72,297
51,45,69,1215
45,45,69,291
45,51,72,1224
54,48,69,294
51,45,69,1197
45,45,84,306
45,45,72,306
54,48,72,513
45,48,72,297
45,45,69,1218
45,51,72,294
54,45,69,1209
45,51,72,294
45,45,72,1218
51,45,69,294
54,51,72,1218
45,51,69,294
45,45,72,1227
51,45,72,291
48,51,72,1218
45,48,75,294
45,45,72,1215
51,54,72,297
48,45,72,309
45,54,72,303
51,45,69,309
45,45,72,684
48,45,69,294
45,51,69,1197
51,48,69,294
45,51,69,1212
48,45,72,291
45,48,72,1221
51,48,72,294
48,54,69,1212
45,45,78,297
51,54,72,1203
45,45,72,294
48,54,69,1209
45,45,72,294
51,51,72,1218
45,45,63,303
48,54,69,303
45,45,69,291
51,45,72,1191
45,54,72,294
48,45,72,1224
51,45,72,297
45,45,69,1215
45,45,75,291
48,51,69,1224
51,45,72,294
45,45,72,1197
45,45,72,294
54,51,69,1221
51,45,69,294
45,54,72,1212
45,45,72,294
54,51,72,1221
45,45,72,303
45,45,69,300
48,51,69,426
51,45,69,294
45,51,63,1209
45,48,78,294
54,48,69,1218
51,51,72,294
45,45,72,1218
45,54,72,294
54,45,69,1179
45,45,72,291
45,54,69,1218
45,45,69,294
54,45,69,1224
45,45,72,297
45,45,63,1218
51,45,69,291
54,48,72,681
45,45,72,294
45,45,81,1212
51,45,69,291
48,45,69,1221
45,45,69,294
45,48,69,1212
51,45,69,297
48,45,69,1182
45,45,69,294
51,45,72,1209
45,45,69,294
48,45,72,1218
45,45,69,294
51,51,69,1218
48,48,69,294
45,48,75,1188
45,45,69,294
51,48,69,360
48,51,72,297
45,45,69,1215
51,45,69,291
45,45,69,1224
48,48,69,294
45,54,72,1176
51,45,69,294
45,45,63,1221
48,45,72,294
45,51,69,1212
51,45,69,291
48,54,72,1221
45,45,72,294
51,51,72,1173
54,45,69,297
45,45,69,1221
45,48,69,294
51,45,69,501
48,51,69,309
45,45,72,471
45,45,72,291
51,54,69,1179
48,45,69,294
45,45,69,1224
51,51,69,297
45,48,69,1215
48,45,75,291
45,51,69,1224
51,45,72,300
45,51,72,1197
48,45,69,294
45,48,69,1221
51,48,72,294
48,48,69,1212
45,45,69,294
51,45,69,303
45,45,72,300
48,45,69,306
45,45,69,549
51,54,72,294
45,51,69,1209
48,54,78,294
45,48,72,1218
51,45,69,294
45,54,72,1209
48,45,69,294
51,51,69,1227
45,45,69,291
45,45,72,1218
48,45,72,294
51,45,72,1224
45,48,63,291
45,51,69,1200
54,54,72,1236
51,51,72,291
45,45,78,1197
45,51,69,291
54,45,69,1221
45,48,72,294
45,54,69,1212
45,48,72,297
54,54,69,1203
45,45,69,294
45,51,63,1209
51,51,72,294
54,45,69,1218
45,51,72,294
45,48,69,1218
54,51,69,294
45,45,69,1215
45,48,75,294
45,48,72,309
54,51,69,300
45,45,69,306
45,51,72,684
51,45,69,291
54,45,69,1212
45,54,69,294
45,48,72,1215
51,51,69,294
45,45,69,1221
