Iteration,SetIndex,LineIndex,Cycles
4,321,6,303
4,321,7,309
4,322,0,321
4,322,1,318
4,322,2,306
4,322,3,315
4,322,4,312
4,322,5,312
4,322,6,315
4,322,7,315
4,323,0,306
4,323,1,315
4,323,2,318
4,323,3,309
4,323,4,306
4,323,5,312
4,323,6,309
4,323,7,306
4,324,0,315
4,324,1,315
4,324,2,312
4,324,3,312
4,324,4,312
4,324,5,309
4,324,6,318
4,324,7,312
4,325,0,258
4,325,1,309
4,325,2,303
4,325,3,303
4,325,4,315
4,325,5,306
4,325,6,306
4,325,7,306
4,326,0,264
4,326,1,267
4,326,2,255
4,326,3,258
4,326,4,261
4,326,5,294
4,326,6,267
4,326,7,258
4,327,0,258
4,327,1,258
4,327,2,258
4,327,3,270
4,327,4,264
4,327,5,267
4,327,6,270
4,327,7,255
4,328,0,315
4,328,1,309
4,328,2,300
4,328,3,1251
4,328,4,309
4,328,5,306
4,328,6,300
4,328,7,309
4,329,0,312
4,329,1,300
4,329,2,1155
4,329,3,303
4,329,4,300
4,329,5,315
4,329,6,306
4,329,7,306
4,330,0,258
4,330,1,258
4,330,2,255
4,330,3,261
4,330,4,261
4,330,5,255
4,330,6,258
4,330,7,258
4,331,0,252
4,331,1,255
4,331,2,261
4,331,3,261
4,331,4,306
4,331,5,264
4,331,6,270
4,331,7,255
4,332,0,261
4,332,1,300
4,332,2,258
4,332,3,303
4,332,4,258
4,332,5,258
4,332,6,258
4,332,7,273
4,333,0,255
4,333,1,252
4,333,2,267
4,333,3,258
4,333,4,267
4,333,5,270
4,333,6,255
4,333,7,258
4,334,0,309
4,334,1,306
4,334,2,303
4,334,3,306
4,334,4,306
4,334,5,297
4,334,6,297
4,334,7,912
4,335,0,300
4,335,1,306
4,335,2,309
4,335,3,306
4,335,4,297
4,335,5,786
4,335,6,300
4,335,7,297
4,336,0,261
4,336,1,267
4,336,2,267
4,336,3,255
4,336,4,252
4,336,5,264
4,336,6,252
4,336,7,267
4,337,0,261
4,337,1,267
4,337,2,303
4,337,3,255
4,337,4,261
4,337,5,258
4,337,6,258
4,337,7,258
4,338,0,306
4,338,1,300
4,338,2,306
4,338,3,315
4,338,4,309
4,338,5,309
4,338,6,309
4,338,7,306
4,339,0,297
4,339,1,876
4,339,2,306
4,339,3,306
4,339,4,306
4,339,5,297
4,339,6,312
4,339,7,300
4,340,0,1230
4,340,1,309
4,340,2,312
4,340,3,303
4,340,4,306
4,340,5,1125
4,340,6,303
4,340,7,306
4,341,0,309
4,341,1,303
4,341,2,309
4,341,3,303
4,341,4,297
4,341,5,309
4,341,6,1176
4,341,7,312
4,342,0,255
4,342,1,258
4,342,2,261
4,342,3,264
4,342,4,258
4,342,5,258
4,342,6,264
4,342,7,255
4,343,0,258
4,343,1,264
4,343,2,258
4,343,3,261
4,343,4,258
4,343,5,264
4,343,6,264
4,343,7,264
4,344,0,936
4,344,1,297
4,344,2,309
4,344,3,303
4,344,4,300
4,344,5,1209
4,344,6,297
4,344,7,300
4,345,0,303
4,345,1,309
4,345,2,297
4,345,3,1014
4,345,4,306
4,345,5,312
4,345,6,1236
4,345,7,303
4,346,0,261
4,346,1,258
4,346,2,264
4,346,3,273
4,346,4,258
4,346,5,261
4,346,6,258
4,346,7,258
4,347,0,264
4,347,1,273
4,347,2,294
4,347,3,258
4,347,4,264
4,347,5,255
4,347,6,261
4,347,7,258
4,348,0,264
4,348,1,255
4,348,2,258
4,348,3,255
4,348,4,261
4,348,5,306
4,348,6,255
4,348,7,261
4,349,0,264
4,349,1,264
4,349,2,264
4,349,3,261
4,349,4,297
4,349,5,264
4,349,6,273
4,349,7,258
4,350,0,303
4,350,1,303
4,350,2,303
4,350,3,303
4,350,4,306
4,350,5,303
4,350,6,309
4,350,7,300
4,351,0,306
4,351,1,300
4,351,2,294
4,351,3,750
4,351,4,300
4,351,5,300
4,351,6,315
4,351,7,303
4,352,0,261
4,352,1,264
4,352,2,258
4,352,3,258
4,352,4,261
4,352,5,261
4,352,6,300
4,352,7,261
4,353,0,261
4,353,1,255
4,353,2,255
4,353,3,261
4,353,4,264
4,353,5,261
4,353,6,258
4,353,7,264
4,354,0,309
4,354,1,294
4,354,2,294
4,354,3,303
4,354,4,294
4,354,5,1116
4,354,6,315
4,354,7,300
4,355,0,309
4,355,1,303
4,355,2,309
4,355,3,300
4,355,4,315
4,355,5,594
4,355,6,318
4,355,7,321
4,356,0,309
4,356,1,321
4,356,2,312
4,356,3,312
4,356,4,315
4,356,5,315
4,356,6,306
4,356,7,318
4,357,0,318
4,357,1,309
4,357,2,312
4,357,3,306
4,357,4,318
4,357,5,312
4,357,6,318
4,357,7,300
4,358,0,309
4,358,1,264
4,358,2,264
4,358,3,318
4,358,4,306
4,358,5,267
4,358,6,261
4,358,7,258
4,359,0,255
4,359,1,255
4,359,2,258
4,359,3,255
4,359,4,258
4,359,5,273
4,359,6,255
4,359,7,261
4,360,0,306
4,360,1,306
4,360,2,297
4,360,3,303
4,360,4,306
4,360,5,291
4,360,6,300
4,360,7,309
4,361,0,294
4,361,1,861
4,361,2,309
4,361,3,303
4,361,4,312
4,361,5,303
4,361,6,309
4,361,7,303
4,362,0,258
4,362,1,261
4,362,2,261
4,362,3,258
4,362,4,264
4,362,5,261
4,362,6,270
4,362,7,267
4,363,0,270
4,363,1,255
4,363,2,276
4,363,3,261
4,363,4,258
4,363,5,270
4,363,6,261
4,363,7,261
4,364,0,258
4,364,1,297
4,364,2,261
4,364,3,261
4,364,4,264
4,364,5,261
4,364,6,264
4,364,7,255
4,365,0,297
4,365,1,267
4,365,2,264
4,365,3,264
4,365,4,303
4,365,5,261
4,365,6,264
4,365,7,255
4,366,0,927
4,366,1,303
4,366,2,309
4,366,3,300
4,366,4,297
4,366,5,1155
4,366,6,312
4,366,7,303
4,367,0,303
4,367,1,300
4,367,2,306
4,367,3,300
4,367,4,309
4,367,5,312
4,367,6,312
4,367,7,309
4,368,0,255
4,368,1,261
4,368,2,258
4,368,3,267
4,368,4,270
4,368,5,261
4,368,6,255
4,368,7,255
4,369,0,273
4,369,1,306
4,369,2,252
4,369,3,258
4,369,4,273
4,369,5,252
4,369,6,267
4,369,7,258
4,370,0,312
4,370,1,303
4,370,2,300
4,370,3,300
4,370,4,291
4,370,5,309
4,370,6,303
4,370,7,309
4,371,0,303
4,371,1,294
4,371,2,291
4,371,3,306
4,371,4,309
4,371,5,312
4,371,6,1236
4,371,7,306
4,372,0,297
4,372,1,300
4,372,2,306
4,372,3,312
4,372,4,315
4,372,5,1107
4,372,6,315
4,372,7,297
4,373,0,300
4,373,1,300
4,373,2,294
4,373,3,300
4,373,4,309
4,373,5,297
4,373,6,300
4,373,7,294
4,374,0,255
4,374,1,255
4,374,2,261
4,374,3,261
4,374,4,258
4,374,5,276
4,374,6,258
4,374,7,258
4,375,0,264
4,375,1,261
4,375,2,258
4,375,3,261
4,375,4,252
4,375,5,255
4,375,6,261
4,375,7,261
4,376,0,303
4,376,1,297
4,376,2,306
4,376,3,318
4,376,4,303
4,376,5,300
4,376,6,309
4,376,7,303
4,377,0,303
4,377,1,297
4,377,2,294
4,377,3,303
4,377,4,309
4,377,5,300
4,377,6,309
4,377,7,294
4,378,0,264
4,378,1,261
4,378,2,264
4,378,3,264
4,378,4,255
4,378,5,258
4,378,6,267
4,378,7,267
4,379,0,264
4,379,1,273
4,379,2,306
4,379,3,261
4,379,4,255
4,379,5,267
4,379,6,255
4,379,7,273
4,380,0,300
4,380,1,258
4,380,2,261
4,380,3,258
4,380,4,258
4,380,5,261
4,380,6,261
4,380,7,264
4,381,0,261
4,381,1,258
4,381,2,258
4,381,3,312
4,381,4,267
4,381,5,258
4,381,6,264
4,381,7,261
4,382,0,306
4,382,1,306
4,382,2,312
4,382,3,1245
4,382,4,303
4,382,5,309
4,382,6,306
4,382,7,306
4,383,0,297
4,383,1,873
4,383,2,306
4,383,3,312
4,383,4,303
4,383,5,294
4,383,6,294
4,383,7,1083
4,384,0,255
4,384,1,264
4,384,2,261
4,384,3,258
4,384,4,264
4,384,5,261
4,384,6,258
4,384,7,255
4,385,0,261
4,385,1,261
4,385,2,261
4,385,3,264
4,385,4,258
4,385,5,255
4,385,6,267
4,385,7,255
4,386,0,303
4,386,1,303
4,386,2,312
4,386,3,303
4,386,4,306
4,386,5,1233
4,386,6,309
4,386,7,312
4,387,0,309
4,387,1,303
4,387,2,312
4,387,3,1143
4,387,4,300
4,387,5,309
4,387,6,312
4,387,7,309
4,388,0,312
4,388,1,312
4,388,2,300
4,388,3,300
4,388,4,303
4,388,5,309
4,388,6,306
4,388,7,303
4,389,0,300
4,389,1,297
4,389,2,297
4,389,3,309
4,389,4,312
4,389,5,297
4,389,6,321
4,389,7,261
4,390,0,297
4,390,1,261
4,390,2,261
4,390,3,267
4,390,4,303
4,390,5,264
4,390,6,258
4,390,7,309
4,391,0,315
4,391,1,273
4,391,2,279
4,391,3,306
4,391,4,300
4,391,5,261
4,391,6,273
4,391,7,315
4,392,0,315
4,392,1,312
4,392,2,315
4,392,3,324
4,392,4,309
4,392,5,297
4,392,6,309
4,392,7,321
4,393,0,306
4,393,1,297
4,393,2,312
4,393,3,306
4,393,4,300
4,393,5,297
4,393,6,303
4,393,7,300
4,394,0,261
4,394,1,252
4,394,2,261
4,394,3,267
4,394,4,264
4,394,5,267
4,394,6,255
4,394,7,258
4,395,0,261
4,395,1,264
4,395,2,258
4,395,3,252
4,395,4,252
4,395,5,261
4,395,6,258
4,395,7,273
4,396,0,258
4,396,1,261
4,396,2,261
4,396,3,267
4,396,4,267
4,396,5,255
4,396,6,261
4,396,7,261
4,397,0,261
4,397,1,258
4,397,2,258
4,397,3,255
4,397,4,267
4,397,5,255
4,397,6,261
4,397,7,300
4,398,0,303
4,398,1,300
4,398,2,303
4,398,3,1218
4,398,4,306
4,398,5,306
4,398,6,303
4,398,7,315
4,399,0,294
4,399,1,300
4,399,2,315
4,399,3,300
4,399,4,309
4,399,5,303
4,399,6,309
4,399,7,1146
4,400,0,264
4,400,1,270
4,400,2,255
4,400,3,261
4,400,4,261
4,400,5,261
4,400,6,264
4,400,7,303
4,401,0,252
4,401,1,261
4,401,2,261
4,401,3,261
4,401,4,261
4,401,5,255
4,401,6,258
4,401,7,258
4,402,0,303
4,402,1,1218
4,402,2,303
4,402,3,309
4,402,4,300
4,402,5,312
4,402,6,312
4,402,7,306
4,403,0,1002
4,403,1,309
4,403,2,303
4,403,3,309
4,403,4,300
4,403,5,315
4,403,6,300
4,403,7,303
4,404,0,303
4,404,1,303
4,404,2,1245
4,404,3,312
4,404,4,309
4,404,5,309
4,404,6,303
4,404,7,309
4,405,0,306
4,405,1,294
4,405,2,294
4,405,3,312
4,405,4,303
4,405,5,312
4,405,6,303
4,405,7,306
4,406,0,264
4,406,1,261
4,406,2,258
4,406,3,255
4,406,4,255
4,406,5,303
4,406,6,255
4,406,7,261
4,407,0,258
4,407,1,255
4,407,2,300
4,407,3,300
4,407,4,261
4,407,5,258
4,407,6,258
4,407,7,261
4,408,0,1092
4,408,1,315
4,408,2,294
4,408,3,966
4,408,4,303
4,408,5,306
4,408,6,318
4,408,7,306
4,409,0,294
4,409,1,723
4,409,2,312
4,409,3,303
4,409,4,309
4,409,5,294
4,409,6,309
4,409,7,300
4,410,0,270
4,410,1,261
4,410,2,264
4,410,3,252
4,410,4,255
4,410,5,267
4,410,6,258
4,410,7,270
4,411,0,267
4,411,1,258
4,411,2,267
4,411,3,261
4,411,4,258
4,411,5,264
4,411,6,258
4,411,7,258
4,412,0,267
4,412,1,264
4,412,2,258
4,412,3,270
4,412,4,261
4,412,5,264
4,412,6,261
4,412,7,258
4,413,0,252
4,413,1,258
4,413,2,261
4,413,3,264
4,413,4,258
4,413,5,261
4,413,6,264
4,413,7,261
4,414,0,309
4,414,1,309
4,414,2,315
4,414,3,297
4,414,4,291
4,414,5,315
4,414,6,315
4,414,7,315
4,415,0,318
4,415,1,300
4,415,2,306
4,415,3,303
4,415,4,306
4,415,5,303
4,415,6,1125
4,415,7,312
4,416,0,261
4,416,1,261
4,416,2,261
4,416,3,261
4,416,4,261
4,416,5,264
4,416,6,255
4,416,7,258
4,417,0,297
4,417,1,255
4,417,2,261
4,417,3,270
4,417,4,261
4,417,5,270
4,417,6,255
4,417,7,258
4,418,0,765
4,418,1,312
4,418,2,300
4,418,3,303
4,418,4,315
4,418,5,1047
4,418,6,312
4,418,7,306
4,419,0,300
4,419,1,309
4,419,2,306
4,419,3,306
4,419,4,300
4,419,5,888
4,419,6,309
4,419,7,309
4,420,0,306
4,420,1,297
4,420,2,300
4,420,3,309
4,420,4,303
4,420,5,306
4,420,6,1254
4,420,7,309
4,421,0,309
4,421,1,309
4,421,2,306
4,421,3,972
4,421,4,306
4,421,5,315
4,421,6,303
4,421,7,921
4,422,0,255
4,422,1,264
4,422,2,258
4,422,3,273
4,422,4,261
4,422,5,258
4,422,6,258
4,422,7,294
4,423,0,258
4,423,1,297
4,423,2,255
4,423,3,258
4,423,4,270
4,423,5,261
4,423,6,261
4,423,7,273
4,424,0,303
4,424,1,309
4,424,2,318
4,424,3,309
4,424,4,315
4,424,5,264
4,424,6,303
4,424,7,312
4,425,0,318
4,425,1,315
4,425,2,318
4,425,3,312
4,425,4,306
4,425,5,318
4,425,6,318
4,425,7,318
4,426,0,270
4,426,1,264
4,426,2,267
4,426,3,270
4,426,4,273
4,426,5,267
4,426,6,261
4,426,7,309
4,427,0,264
4,427,1,264
4,427,2,261
4,427,3,270
4,427,4,264
4,427,5,258
4,427,6,258
4,427,7,258
4,428,0,255
4,428,1,258
4,428,2,258
4,428,3,261
4,428,4,258
4,428,5,261
4,428,6,258
4,428,7,261
4,429,0,273
4,429,1,264
4,429,2,258
4,429,3,261
4,429,4,255
4,429,5,264
4,429,6,261
4,429,7,270
4,430,0,309
4,430,1,1068
4,430,2,303
4,430,3,1140
4,430,4,309
4,430,5,303
4,430,6,309
4,430,7,303
4,431,0,312
4,431,1,318
4,431,2,303
4,431,3,294
4,431,4,303
4,431,5,855
4,431,6,303
4,431,7,306
4,432,0,270
4,432,1,258
4,432,2,264
4,432,3,264
4,432,4,255
4,432,5,303
4,432,6,258
4,432,7,258
4,433,0,255
4,433,1,261
4,433,2,270
4,433,3,258
4,433,4,261
4,433,5,261
4,433,6,261
4,433,7,306
4,434,0,300
4,434,1,318
4,434,2,306
4,434,3,1236
4,434,4,306
4,434,5,306
4,434,6,309
4,434,7,309
4,435,0,300
4,435,1,297
4,435,2,306
4,435,3,315
4,435,4,309
4,435,5,300
4,435,6,312
4,435,7,291
4,436,0,303
4,436,1,303
4,436,2,312
4,436,3,303
4,436,4,1233
4,436,5,306
4,436,6,297
4,436,7,315
4,437,0,306
4,437,1,300
4,437,2,315
4,437,3,303
4,437,4,312
4,437,5,312
4,437,6,315
4,437,7,315
4,438,0,258
4,438,1,264
4,438,2,264
4,438,3,258
4,438,4,300
4,438,5,255
4,438,6,264
4,438,7,258
4,439,0,258
4,439,1,261
4,439,2,261
4,439,3,270
4,439,4,276
4,439,5,261
4,439,6,264
4,439,7,264
4,440,0,300
4,440,1,312
4,440,2,309
4,440,3,300
4,440,4,1146
4,440,5,309
4,440,6,300
4,440,7,309
4,441,0,312
4,441,1,1113
4,441,2,312
4,441,3,306
4,441,4,300
4,441,5,309
4,441,6,303
4,441,7,309
4,442,0,267
4,442,1,258
4,442,2,255
4,442,3,270
4,442,4,267
4,442,5,255
4,442,6,270
4,442,7,258
4,443,0,258
4,443,1,300
4,443,2,258
4,443,3,261
4,443,4,276
4,443,5,258
4,443,6,261
4,443,7,258
4,444,0,264
4,444,1,258
4,444,2,255
4,444,3,252
4,444,4,255
4,444,5,261
4,444,6,258
4,444,7,267
4,445,0,267
4,445,1,261
4,445,2,264
4,445,3,267
4,445,4,264
4,445,5,267
4,445,6,255
4,445,7,255
4,446,0,303
4,446,1,312
4,446,2,909
4,446,3,309
4,446,4,315
4,446,5,300
4,446,6,315
4,446,7,312
4,447,0,1260
4,447,1,309
4,447,2,300
4,447,3,309
4,447,4,312
4,447,5,300
4,447,6,1101
4,447,7,297
4,448,0,309
4,448,1,306
4,448,2,312
4,448,3,306
4,448,4,309
4,448,5,300
4,448,6,312
4,448,7,306
4,449,0,306
4,449,1,300
4,449,2,1176
4,449,3,315
4,449,4,312
4,449,5,300
4,449,6,312
4,449,7,300
4,450,0,273
4,450,1,261
4,450,2,294
4,450,3,273
4,450,4,255
4,450,5,258
4,450,6,303
4,450,7,264
4,451,0,258
4,451,1,258
4,451,2,264
4,451,3,258
4,451,4,261
4,451,5,261
4,451,6,252
4,451,7,264
4,452,0,252
4,452,1,267
4,452,2,252
4,452,3,255
4,452,4,261
4,452,5,258
4,452,6,261
4,452,7,264
4,453,0,264
4,453,1,258
4,453,2,264
4,453,3,279
4,453,4,267
4,453,5,303
4,453,6,258
4,453,7,255
4,454,0,309
4,454,1,1182
4,454,2,312
4,454,3,309
4,454,4,300
4,454,5,312
4,454,6,294
4,454,7,852
4,455,0,303
4,455,1,300
4,455,2,306
4,455,3,309
4,455,4,300
4,455,5,312
4,455,6,309
4,455,7,303
4,456,0,267
4,456,1,261
4,456,2,264
4,456,3,264
4,456,4,267
4,456,5,258
4,456,6,267
4,456,7,258
4,457,0,267
4,457,1,267
4,457,2,258
4,457,3,309
4,457,4,261
4,457,5,261
4,457,6,264
4,457,7,258
4,458,0,1014
4,458,1,309
4,458,2,315
4,458,3,318
4,458,4,309
4,458,5,315
4,458,6,312
4,458,7,312
4,459,0,312
4,459,1,318
4,459,2,318
4,459,3,315
4,459,4,273
4,459,5,315
4,459,6,321
4,459,7,315
4,460,0,318
4,460,1,321
4,460,2,306
4,460,3,321
4,460,4,267
4,460,5,312
4,460,6,312
4,460,7,315
4,461,0,318
4,461,1,315
4,461,2,309
4,461,3,315
4,461,4,315
4,461,5,291
4,461,6,306
4,461,7,300
4,462,0,261
4,462,1,258
4,462,2,261
4,462,3,261
4,462,4,261
4,462,5,258
4,462,6,258
4,462,7,261
4,463,0,258
4,463,1,261
4,463,2,258
4,463,3,261
4,463,4,255
4,463,5,264
4,463,6,261
4,463,7,258
4,464,0,309
4,464,1,309
4,464,2,306
4,464,3,315
4,464,4,309
4,464,5,309
4,464,6,1140
4,464,7,303
4,465,0,306
4,465,1,303
4,465,2,330
4,465,3,306
4,465,4,312
4,465,5,291
4,465,6,312
4,465,7,885
4,466,0,261
4,466,1,297
4,466,2,270
4,466,3,255
4,466,4,261
4,466,5,258
4,466,6,252
4,466,7,258
4,467,0,264
4,467,1,258
4,467,2,258
4,467,3,258
4,467,4,255
4,467,5,261
4,467,6,273
4,467,7,264
4,468,0,255
4,468,1,261
4,468,2,258
4,468,3,261
4,468,4,264
4,468,5,255
4,468,6,255
4,468,7,255
4,469,0,258
4,469,1,261
4,469,2,255
4,469,3,267
4,469,4,258
4,469,5,258
4,469,6,270
4,469,7,258
4,470,0,300
4,470,1,312
4,470,2,294
4,470,3,306
4,470,4,300
4,470,5,312
4,470,6,306
4,470,7,306
4,471,0,309
4,471,1,315
4,471,2,303
4,471,3,300
4,471,4,294
4,471,5,843
4,471,6,312
4,471,7,309
4,472,0,270
4,472,1,264
4,472,2,258
4,472,3,267
4,472,4,264
4,472,5,255
4,472,6,258
4,472,7,258
4,473,0,258
4,473,1,267
4,473,2,267
4,473,3,258
4,473,4,258
4,473,5,261
4,473,6,258
4,473,7,300
4,474,0,309
4,474,1,297
4,474,2,297
4,474,3,1011
4,474,4,303
4,474,5,303
4,474,6,783
4,474,7,309
4,475,0,312
4,475,1,300
4,475,2,1155
4,475,3,297
4,475,4,306
4,475,5,309
4,475,6,309
4,475,7,1233
4,476,0,303
4,476,1,303
4,476,2,303
4,476,3,312
4,476,4,297
4,476,5,1005
4,476,6,312
4,476,7,315
4,477,0,315
4,477,1,306
4,477,2,309
4,477,3,312
4,477,4,309
4,477,5,1110
4,477,6,306
4,477,7,300
4,478,0,264
4,478,1,258
4,478,2,261
4,478,3,264
4,478,4,261
4,478,5,267
4,478,6,297
4,478,7,258
4,479,0,258
4,479,1,255
4,479,2,264
4,479,3,255
4,479,4,258
4,479,5,261
4,479,6,261
4,479,7,255
4,480,0,312
4,480,1,300
4,480,2,294
4,480,3,750
4,480,4,300
4,480,5,309
4,480,6,300
4,480,7,303
4,481,0,297
4,481,1,780
4,481,2,306
4,481,3,312
4,481,4,306
4,481,5,303
4,481,6,306
4,481,7,309
4,482,0,261
4,482,1,261
4,482,2,261
4,482,3,255
4,482,4,309
4,482,5,261
4,482,6,261
4,482,7,258
4,483,0,267
4,483,1,261
4,483,2,258
4,483,3,273
4,483,4,264
4,483,5,267
4,483,6,258
4,483,7,258
4,484,0,264
4,484,1,264
4,484,2,261
4,484,3,255
4,484,4,258
4,484,5,261
4,484,6,255
4,484,7,264
4,485,0,264
4,485,1,258
4,485,2,267
4,485,3,261
4,485,4,258
4,485,5,270
4,485,6,270
4,485,7,261
4,486,0,309
4,486,1,312
4,486,2,300
4,486,3,309
4,486,4,306
4,486,5,1029
4,486,6,303
4,486,7,306
4,487,0,306
4,487,1,312
4,487,2,297
4,487,3,927
4,487,4,306
4,487,5,300
4,487,6,309
4,487,7,303
4,488,0,267
4,488,1,261
4,488,2,267
4,488,3,258
4,488,4,255
4,488,5,258
4,488,6,258
4,488,7,261
4,489,0,261
4,489,1,261
4,489,2,300
4,489,3,258
4,489,4,261
4,489,5,261
4,489,6,261
4,489,7,261
4,490,0,309
4,490,1,294
4,490,2,303
4,490,3,315
4,490,4,294
4,490,5,912
4,490,6,306
4,490,7,1110
4,491,0,306
4,491,1,315
4,491,2,294
4,491,3,300
4,491,4,306
4,491,5,252
4,491,6,306
4,491,7,1038
4,492,0,312
4,492,1,306
4,492,2,19347
4,492,3,318
4,492,4,297
4,492,5,309
4,492,6,306
4,492,7,321
4,493,0,318
4,493,1,309
4,493,2,315
4,493,3,315
4,493,4,312
4,493,5,321
4,493,6,303
4,493,7,315
4,494,0,273
4,494,1,303
4,494,2,309
4,494,3,276
4,494,4,267
4,494,5,264
4,494,6,267
4,494,7,306
4,495,0,303
4,495,1,267
4,495,2,264
4,495,3,309
4,495,4,276
4,495,5,300
4,495,6,267
4,495,7,261
4,496,0,309
4,496,1,306
4,496,2,306
4,496,3,312
4,496,4,291
4,496,5,300
4,496,6,303
4,496,7,297
4,497,0,300
4,497,1,822
4,497,2,318
4,497,3,300
4,497,4,306
4,497,5,309
4,497,6,303
4,497,7,294
4,498,0,255
4,498,1,255
4,498,2,258
4,498,3,258
4,498,4,270
4,498,5,267
4,498,6,264
4,498,7,261
4,499,0,267
4,499,1,267
4,499,2,270
4,499,3,258
4,499,4,261
4,499,5,255
4,499,6,264
4,499,7,258
4,500,0,261
4,500,1,258
4,500,2,261
4,500,3,273
4,500,4,264
4,500,5,264
4,500,6,261
4,500,7,258
4,501,0,264
4,501,1,363
4,501,2,258
4,501,3,252
4,501,4,258
4,501,5,261
4,501,6,267
4,501,7,270
4,502,0,801
4,502,1,309
4,502,2,306
4,502,3,312
4,502,4,312
4,502,5,1080
4,502,6,309
4,502,7,303
4,503,0,300
4,503,1,312
4,503,2,291
4,503,3,255
4,503,4,309
4,503,5,303
4,503,6,306
4,503,7,783
4,504,0,261
4,504,1,258
4,504,2,267
4,504,3,255
4,504,4,258
4,504,5,261
4,504,6,267
4,504,7,300
4,505,0,258
4,505,1,258
4,505,2,261
4,505,3,261
4,505,4,255
4,505,5,258
4,505,6,267
4,505,7,261
4,506,0,297
4,506,1,303
4,506,2,303
4,506,3,306
4,506,4,315
4,506,5,1221
4,506,6,303
4,506,7,306
4,507,0,303
4,507,1,306
4,507,2,291
4,507,3,771
4,507,4,306
4,507,5,312
4,507,6,306
4,507,7,294
4,508,0,312
4,508,1,297
4,508,2,1068
4,508,3,303
4,508,4,306
4,508,5,303
4,508,6,306
4,508,7,303
4,509,0,303
4,509,1,306
4,509,2,303
4,509,3,1281
4,509,4,309
4,509,5,309
4,509,6,306
4,509,7,312
4,510,0,264
4,510,1,261
4,510,2,258
4,510,3,258
4,510,4,261
4,510,5,258
4,510,6,261
4,510,7,261
4,511,0,258
4,511,1,306
4,511,2,261
4,511,3,270
4,511,4,258
4,511,5,261
4,511,6,267
4,511,7,255
5,0,0,294
5,0,1,690
5,0,2,312
5,0,3,300
5,0,4,300
5,0,5,309
5,0,6,309
5,0,7,315
5,1,0,306
5,1,1,1143
5,1,2,318
5,1,3,315
5,1,4,312
5,1,5,312
5,1,6,306
5,1,7,930
5,2,0,51
5,2,1,48
5,2,2,51
5,2,3,57
5,2,4,54
5,2,5,51
5,2,6,294
5,2,7,294
5,3,0,51
5,3,1,60
5,3,2,48
5,3,3,54
5,3,4,57
5,3,5,60
5,3,6,51
5,3,7,48
5,4,0,261
5,4,1,258
5,4,2,264
5,4,3,204
5,4,4,210
5,4,5,273
5,4,6,210
5,4,7,219
5,5,0,267
5,5,1,255
5,5,2,252
5,5,3,216
5,5,4,258
5,5,5,303
5,5,6,207
5,5,7,291
5,6,0,306
5,6,1,309
5,6,2,294
5,6,3,312
5,6,4,306
5,6,5,312
5,6,6,1236
5,6,7,306
5,7,0,303
5,7,1,309
5,7,2,309
5,7,3,312
5,7,4,309
5,7,5,309
5,7,6,294
5,7,7,294
5,8,0,264
5,8,1,270
5,8,2,213
5,8,3,201
5,8,4,258
5,8,5,258
5,8,6,300
5,8,7,303
5,9,0,258
5,9,1,270
5,9,2,261
5,9,3,213
5,9,4,261
5,9,5,261
5,9,6,276
5,9,7,300
5,10,0,309
5,10,1,303
5,10,2,303
5,10,3,744
5,10,4,306
5,10,5,300
5,10,6,309
5,10,7,297
5,11,0,294
5,11,1,303
5,11,2,303
5,11,3,303
5,11,4,306
5,11,5,303
5,11,6,306
5,11,7,300
5,12,0,306
5,12,1,303
5,12,2,312
5,12,3,309
5,12,4,297
5,12,5,297
5,12,6,297
5,12,7,309
5,13,0,309
5,13,1,300
5,13,2,306
5,13,3,306
5,13,4,303
5,13,5,306
5,13,6,306
5,13,7,318
5,14,0,258
5,14,1,258
5,14,2,207
5,14,3,216
5,14,4,300
5,14,5,303
5,14,6,303
5,14,7,312
5,15,0,267
5,15,1,264
5,15,2,264
5,15,3,300
5,15,4,315
5,15,5,270
5,15,6,318
5,15,7,303
5,16,0,315
5,16,1,327
5,16,2,309
5,16,3,315
5,16,4,318
5,16,5,318
5,16,6,312
5,16,7,264
5,17,0,321
5,17,1,315
5,17,2,318
5,17,3,255
5,17,4,309
5,17,5,312
5,17,6,315
5,17,7,318
5,18,0,255
5,18,1,267
5,18,2,276
5,18,3,258
5,18,4,261
5,18,5,261
5,18,6,285
5,18,7,291
5,19,0,300
5,19,1,264
5,19,2,255
5,19,3,261
5,19,4,270
5,19,5,258
5,19,6,276
5,19,7,282
5,20,0,261
5,20,1,255
5,20,2,306
5,20,3,219
5,20,4,213
5,20,5,270
5,20,6,204
5,20,7,288
5,21,0,264
5,21,1,261
5,21,2,300
5,21,3,294
5,21,4,255
5,21,5,270
5,21,6,270
5,21,7,288
5,22,0,783
5,22,1,300
5,22,2,309
5,22,3,303
5,22,4,297
5,22,5,300
5,22,6,303
5,22,7,300
5,23,0,996
5,23,1,303
5,23,2,306
5,23,3,309
5,23,4,312
5,23,5,1023
5,23,6,309
5,23,7,309
5,24,0,258
5,24,1,258
5,24,2,309
5,24,3,210
5,24,4,219
5,24,5,264
5,24,6,282
5,24,7,309
5,25,0,261
5,25,1,258
5,25,2,264
5,25,3,252
5,25,4,258
5,25,5,267
5,25,6,204
5,25,7,234
5,26,0,255
5,26,1,264
5,26,2,252
5,26,3,261
5,26,4,306
5,26,5,294
5,26,6,303
5,26,7,300
5,27,0,303
5,27,1,303
